Transaction_ID,Item_Name
1533,Milk
1533,Butter
1534,Chips
1534,Milk
1534,Butter
1535,Diaper
1535,Beer
1535,Eggs
1536,Yogurt
1536,Butter
1536,Bread
1536,Diaper
1536,Cola
1537,Bread
1537,Diaper
1537,Beer
1538,Bread
1538,Milk
1538,Butter
1539,Milk
1539,Beer
1539,Bread
1539,Chips
1539,Cola
1540,Beer
1540,Chips
1541,Beer
1541,Butter
1542,Bread
1542,Cheese
1542,Butter
1543,Bread
1543,Chips
1543,Butter
1544,Butter
1544,Bread
1544,Diaper
1544,Chips
1544,Eggs
1545,Beer
1545,Butter
1545,Bread
1545,Diaper
1545,Chips
1546,Diaper
1546,Cola
1547,Bread
1547,Diaper
1547,Beer
1547,Butter
1548,Bread
1548,Yogurt
1548,Milk
1548,Butter
1549,Beer
1549,Butter
1549,Bread
1549,Chips
1549,Eggs
1550,Diaper
1550,Beer
1551,Eggs
1551,Diaper
1551,Cola
1552,Milk
1552,Yogurt
1552,Butter
1552,Bread
1552,Chips
1553,Bread
1553,Yogurt
1553,Butter
1554,Bread
1554,Cheese
1554,Butter
1555,Bread
1555,Beer
1555,Eggs
1555,Butter
1556,Bread
1556,Cola
1557,Cheese
1557,Milk
1557,Beer
1557,Butter
1557,Bread
1558,Cheese
1558,Beer
1558,Diaper
1558,Chips
1558,Cola
1559,Diaper
1559,Beer
1559,Yogurt
1560,Cheese
1560,Beer
1560,Cola
1560,Yogurt
1561,Milk
1561,Yogurt
1561,Butter
1561,Bread
1561,Cola
1562,Cheese
1562,Milk
1562,Butter
1562,Bread
1562,Cola
1563,Chips
1563,Cola
1563,Beer
1563,Butter
1564,Diaper
1564,Beer
1564,Butter
1564,Milk
1565,Beer
1565,Cola
1566,Milk
1566,Beer
1566,Butter
1566,Bread
1566,Chips
1567,Bread
1567,Cheese
1567,Chips
1567,Butter
1568,Milk
1568,Beer
1568,Butter
1568,Diaper
1568,Eggs
1569,Cheese
1569,Diaper
1569,Beer
1569,Butter
1570,Beer
1570,Butter
1571,Cola
1571,Yogurt
1571,Butter
1571,Chips
1572,Cheese
1572,Beer
1572,Diaper
1572,Chips
1572,Cola
1573,Bread
1573,Cheese
1573,Butter
1574,Chips
1574,Cola
1575,Milk
1575,Beer
1575,Butter
1575,Bread
1575,Diaper
1576,Diaper
1576,Beer
1576,Butter
1576,Milk
1577,Cheese
1577,Diaper
1577,Beer
1577,Cola
1578,Cheese
1578,Cola
1578,Eggs
1579,Bread
1579,Diaper
1579,Chips
1579,Butter
1580,Beer
1580,Butter
1580,Bread
1580,Chips
1580,Cola
1581,Bread
1581,Eggs
1581,Yogurt
1581,Butter
1582,Yogurt
1582,Butter
1582,Bread
1582,Diaper
1582,Eggs
1583,Bread
1583,Butter
1584,Bread
1584,Cola
1584,Eggs
1585,Cheese
1585,Milk
1585,Beer
1585,Yogurt
1585,Diaper
1586,Diaper
1586,Beer
1586,Cola
1586,Butter
1587,Chips
1587,Eggs
1588,Bread
1588,Milk
1588,Butter
1589,Bread
1589,Diaper
1589,Chips
1589,Butter
1590,Butter
1590,Bread
1590,Diaper
1590,Eggs
1590,Cola
1591,Diaper
1591,Beer
1591,Eggs
1591,Cola
1592,Bread
1592,Cheese
1592,Yogurt
1592,Butter
1593,Bread
1593,Eggs
1593,Butter
1594,Milk
1594,Yogurt
1594,Butter
1594,Bread
1594,Eggs
1595,Cheese
1595,Eggs
1595,Milk
1596,Diaper
1596,Beer
1596,Yogurt
1596,Milk
1597,Bread
1597,Butter
1598,Diaper
1598,Chips
1598,Eggs
1599,Bread
1599,Cola
1599,Butter
1600,Bread
1600,Cheese
1600,Butter
1601,Bread
1601,Chips
1601,Yogurt
1601,Butter
1602,Bread
1602,Diaper
1602,Yogurt
1602,Butter
1603,Cheese
1603,Butter
1604,Diaper
1604,Eggs
1604,Butter
1605,Diaper
1605,Beer
1605,Butter
1606,Beer
1606,Butter
1606,Bread
1606,Eggs
1606,Cola
1607,Diaper
1607,Chips
1607,Butter
1608,Bread
1608,Cheese
1608,Beer
1608,Butter
1609,Cheese
1609,Diaper
1609,Eggs
1609,Milk
1610,Beer
1610,Butter
1610,Diaper
1610,Chips
1610,Cola
1611,Diaper
1611,Beer
1611,Butter
1612,Cheese
1612,Chips
1612,Butter
1613,Bread
1613,Chips
1613,Butter
1614,Diaper
1614,Beer
1615,Bread
1615,Butter
1616,Bread
1616,Milk
1616,Butter
1617,Bread
1617,Diaper
1617,Eggs
1617,Butter
1618,Milk
1618,Butter
1618,Bread
1618,Diaper
1618,Cola
1619,Eggs
1619,Diaper
1619,Beer
1619,Yogurt
1620,Cola
1620,Eggs
1621,Cheese
1621,Milk
1621,Yogurt
1621,Butter
1621,Eggs
1622,Diaper
1622,Beer
1622,Yogurt
1623,Chips
1623,Butter
1623,Milk
1624,Diaper
1624,Beer
1624,Cola
1625,Diaper
1625,Beer
1626,Eggs
1626,Diaper
1626,Cola
1626,Yogurt
1627,Beer
1627,Yogurt
1627,Butter
1627,Bread
1627,Eggs
1628,Diaper
1628,Beer
1628,Milk
1628,Butter
1629,Beer
1629,Yogurt
1629,Butter
1629,Bread
1629,Chips
1630,Bread
1630,Cheese
1630,Butter
1631,Bread
1631,Chips
1631,Butter
1632,Eggs
1632,Diaper
1632,Cola
1632,Yogurt
1633,Bread
1633,Cola
1633,Milk
1633,Butter
1634,Bread
1634,Diaper
1634,Beer
1634,Chips
1635,Yogurt
1635,Butter
1636,Bread
1636,Diaper
1636,Beer
1637,Diaper
1637,Beer
1637,Yogurt
1637,Chips
1638,Beer
1638,Butter
1638,Bread
1638,Eggs
1638,Cola
1639,Diaper
1639,Beer
1640,Cheese
1640,Eggs
1640,Milk
1640,Butter
1641,Chips
1641,Cola
1641,Milk
1642,Beer
1642,Yogurt
1642,Butter
1642,Bread
1642,Chips
1643,Yogurt
1643,Butter
1643,Bread
1643,Diaper
1643,Chips
1644,Bread
1644,Cheese
1644,Beer
1644,Butter
1645,Bread
1645,Yogurt
1645,Eggs
1645,Milk
1646,Cheese
1646,Diaper
1646,Beer
1647,Bread
1647,Diaper
1647,Beer
1647,Butter
1648,Diaper
1648,Eggs
1648,Yogurt
1648,Butter
1649,Diaper
1649,Beer
1649,Butter
1650,Diaper
1650,Beer
1650,Cola
1650,Milk
1651,Diaper
1651,Beer
1651,Cola
1651,Butter
1652,Diaper
1652,Beer
1653,Milk
1653,Beer
1653,Butter
1653,Bread
1653,Diaper
1654,Diaper
1654,Eggs
1655,Cheese
1655,Beer
1655,Yogurt
1655,Diaper
1655,Cola
1656,Beer
1656,Butter
1656,Diaper
1656,Chips
1656,Eggs
1657,Cheese
1657,Butter
1657,Bread
1657,Chips
1657,Eggs
1658,Beer
1658,Yogurt
1658,Bread
1658,Diaper
1658,Chips
1659,Diaper
1659,Beer
1660,Bread
1660,Beer
1660,Butter
1661,Diaper
1661,Cheese
1662,Diaper
1662,Beer
1663,Bread
1663,Chips
1663,Eggs
1663,Butter
1664,Diaper
1664,Beer
1665,Diaper
1665,Beer
1665,Eggs
1665,Butter
1666,Bread
1666,Milk
1666,Butter
1667,Bread
1667,Eggs
1667,Butter
1668,Bread
1668,Diaper
1668,Chips
1668,Butter
1669,Cheese
1669,Milk
1669,Yogurt
1669,Diaper
1669,Eggs
1670,Bread
1670,Chips
1670,Butter
1671,Diaper
1671,Beer
1671,Cola
1671,Yogurt
1672,Diaper
1672,Beer
1673,Diaper
1673,Beer
1673,Butter
1674,Bread
1674,Cheese
1674,Butter
1675,Bread
1675,Cola
1675,Butter
1676,Bread
1676,Butter
1677,Bread
1677,Diaper
1677,Butter
1678,Cheese
1678,Beer
1678,Yogurt
1678,Butter
1678,Bread
1679,Beer
1679,Milk
1679,Butter
1679,Chips
1680,Cheese
1680,Diaper
1680,Beer
1680,Eggs
1681,Bread
1681,Butter
1682,Eggs
1682,Butter
1683,Beer
1683,Cola
1683,Milk
1684,Milk
1684,Beer
1684,Yogurt
1684,Butter
1684,Cola
1685,Cheese
1685,Beer
1685,Butter
1685,Bread
1685,Chips
1686,Diaper
1686,Yogurt
1686,Milk
1687,Bread
1687,Chips
1687,Butter
1688,Bread
1688,Diaper
1688,Beer
1689,Diaper
1689,Beer
1689,Butter
1690,Diaper
1690,Beer
1691,Bread
1691,Chips
1691,Eggs
1691,Butter
1692,Milk
1692,Beer
1692,Yogurt
1692,Butter
1692,Bread
1693,Diaper
1693,Beer
1694,Chips
1694,Eggs
1694,Milk
1695,Milk
1695,Beer
1695,Butter
1695,Bread
1695,Diaper
1696,Chips
1696,Yogurt
1696,Milk
1697,Diaper
1697,Beer
1697,Butter
1698,Diaper
1698,Beer
1698,Yogurt
1699,Diaper
1699,Beer
1700,Bread
1700,Eggs
1700,Butter
1701,Bread
1701,Eggs
1701,Butter
1702,Diaper
1702,Beer
1702,Yogurt
1703,Bread
1703,Butter
1704,Bread
1704,Diaper
1704,Yogurt
1704,Butter
1705,Diaper
1705,Beer
1705,Cola
1706,Beer
1706,Butter
1706,Bread
1706,Diaper
1706,Cola
1707,Bread
1707,Butter
1708,Diaper
1708,Beer
1709,Bread
1709,Chips
1709,Cola
1709,Butter
1710,Cheese
1710,Beer
1710,Milk
1711,Cheese
1711,Diaper
1711,Beer
1712,Bread
1712,Eggs
1712,Milk
1712,Butter
1713,Bread
1713,Chips
1713,Butter
1714,Cheese
1714,Chips
1714,Yogurt
1715,Bread
1715,Cheese
1715,Butter
1716,Diaper
1716,Chips
1717,Bread
1717,Yogurt
1717,Butter
1718,Cheese
1718,Beer
1718,Butter
1718,Bread
1718,Eggs
1719,Diaper
1719,Beer
1720,Milk
1720,Beer
1720,Butter
1720,Chips
1720,Cola
1721,Bread
1721,Cheese
1721,Beer
1721,Butter
1722,Cheese
1722,Milk
1722,Beer
1722,Diaper
1722,Eggs
1723,Diaper
1723,Beer
1724,Diaper
1724,Beer
1725,Bread
1725,Diaper
1725,Beer
1726,Diaper
1726,Beer
1726,Milk
1726,Chips
1727,Chips
1727,Eggs
1727,Yogurt
1728,Bread
1728,Butter
1729,Bread
1729,Diaper
1729,Chips
1730,Diaper
1730,Beer
1730,Yogurt
1731,Cheese
1731,Butter
1731,Bread
1731,Diaper
1731,Cola
1732,Cheese
1732,Chips
1732,Cola
1732,Milk
1733,Milk
1733,Yogurt
1733,Butter
1733,Bread
1733,Eggs
1734,Bread
1734,Chips
1734,Butter
1735,Bread
1735,Chips
1735,Eggs
1735,Butter
1736,Bread
1736,Butter
1737,Cheese
1737,Beer
1737,Yogurt
1737,Butter
1737,Diaper
1738,Diaper
1738,Eggs
1739,Bread
1739,Diaper
1739,Yogurt
1739,Cheese
1740,Milk
1740,Beer
1740,Bread
1740,Diaper
1740,Eggs
1741,Milk
1741,Yogurt
1741,Chips
1741,Eggs
1741,Cola
1742,Butter
1742,Bread
1742,Chips
1742,Eggs
1742,Cola
1743,Bread
1743,Butter
1744,Diaper
1744,Beer
1744,Butter
1745,Diaper
1745,Beer
1746,Diaper
1746,Beer
1746,Cola
1747,Yogurt
1747,Butter
1747,Bread
1747,Diaper
1747,Chips
1748,Bread
1748,Yogurt
1748,Eggs
1749,Bread
1749,Butter
1750,Bread
1750,Eggs
1750,Milk
1750,Butter
1751,Cheese
1751,Butter
1751,Bread
1751,Diaper
1751,Eggs
1752,Cheese
1752,Milk
1752,Diaper
1752,Eggs
1752,Cola
1753,Bread
1753,Beer
1753,Yogurt
1753,Butter
1754,Bread
1754,Beer
1754,Eggs
1754,Milk
1755,Chips
1755,Milk
1756,Cheese
1756,Beer
1756,Bread
1756,Diaper
1756,Chips
1757,Cheese
1757,Milk
1757,Beer
1757,Bread
1757,Diaper
1758,Chips
1758,Cola
1758,Yogurt
1758,Butter
1759,Cheese
1759,Beer
1759,Diaper
1759,Eggs
1759,Cola
1760,Cheese
1760,Milk
1760,Butter
1760,Bread
1760,Diaper
1761,Bread
1761,Chips
1761,Cola
1761,Butter
1762,Diaper
1762,Beer
1763,Diaper
1763,Beer
1764,Eggs
1764,Beer
1764,Yogurt
1764,Milk
1765,Eggs
1765,Milk
1766,Cheese
1766,Yogurt
1766,Diaper
1766,Chips
1766,Cola
1767,Bread
1767,Eggs
1767,Butter
1768,Bread
1768,Butter
1769,Bread
1769,Yogurt
1770,Bread
1770,Chips
1770,Butter
1771,Diaper
1771,Beer
1771,Eggs
1771,Milk
1772,Diaper
1772,Beer
1772,Milk
1773,Bread
1773,Cheese
1773,Chips
1773,Butter
1774,Diaper
1774,Beer
1774,Yogurt
1774,Butter
1775,Beer
1775,Yogurt
1775,Bread
1775,Diaper
1775,Chips
1776,Diaper
1776,Beer
1776,Yogurt
1776,Milk
1777,Bread
1777,Diaper
1777,Eggs
1777,Butter
1778,Cheese
1778,Eggs
1779,Bread
1779,Butter
1780,Beer
1780,Butter
1780,Bread
1780,Diaper
1780,Eggs
1781,Milk
1781,Yogurt
1781,Butter
1781,Bread
1781,Cola
1782,Bread
1782,Eggs
1782,Butter
1783,Eggs
1783,Butter
1784,Cheese
1784,Diaper
1784,Beer
1784,Milk
1785,Cheese
1785,Diaper
1785,Beer
1785,Bread
1786,Diaper
1786,Beer
1786,Eggs
1786,Milk
1787,Cheese
1787,Yogurt
1787,Butter
1787,Eggs
1787,Cola
1788,Bread
1788,Diaper
1788,Beer
1788,Cola
1789,Eggs
1789,Beer
1789,Cola
1789,Butter
1790,Bread
1790,Butter
1791,Diaper
1791,Beer
1791,Eggs
1792,Cheese
1792,Diaper
1792,Beer
1793,Bread
1793,Cola
1793,Yogurt
1793,Butter
1794,Cheese
1794,Butter
1794,Bread
1794,Eggs
1794,Cola
1795,Diaper
1795,Beer
1796,Milk
1796,Beer
1796,Chips
1796,Eggs
1796,Cola
1797,Milk
1797,Beer
1797,Butter
1797,Diaper
1797,Cola
1798,Cheese
1798,Diaper
1798,Beer
1798,Bread
1799,Milk
1799,Beer
1799,Butter
1799,Bread
1799,Cola
1800,Cheese
1800,Milk
1800,Butter
1800,Bread
1800,Cola
1801,Yogurt
1801,Milk
1802,Cheese
1802,Beer
1802,Butter
1802,Bread
1802,Eggs
1803,Diaper
1803,Beer
1804,Bread
1804,Cheese
1804,Yogurt
1804,Butter
1805,Cola
1805,Eggs
1805,Beer
1805,Milk
1806,Chips
1806,Milk
1807,Bread
1807,Butter
1808,Beer
1808,Chips
1809,Diaper
1809,Beer
1810,Bread
1810,Yogurt
1810,Butter
1811,Diaper
1811,Beer
1812,Eggs
1812,Cola
1813,Bread
1813,Butter
1814,Diaper
1814,Beer
1814,Butter
1815,Diaper
1815,Beer
1816,Bread
1816,Cheese
1816,Beer
1816,Butter
1817,Bread
1817,Cheese
1817,Yogurt
1817,Butter
1818,Bread
1818,Yogurt
1818,Butter
1819,Diaper
1819,Beer
1820,Cheese
1820,Milk
1820,Beer
1820,Yogurt
1820,Diaper
1821,Beer
1821,Butter
1821,Diaper
1821,Chips
1821,Eggs
1822,Bread
1822,Butter
1823,Cheese
1823,Milk
1823,Butter
1823,Bread
1823,Eggs
1824,Cheese
1824,Milk
1824,Beer
1824,Diaper
1824,Eggs
1825,Diaper
1825,Beer
1825,Cola
1825,Butter
1826,Diaper
1826,Beer
1826,Milk
1827,Bread
1827,Diaper
1827,Milk
1827,Butter
1828,Diaper
1828,Beer
1828,Yogurt
1828,Butter
1829,Milk
1829,Beer
1829,Butter
1829,Diaper
1829,Chips
1830,Cheese
1830,Milk
1830,Bread
1830,Chips
1830,Cola
1831,Bread
1831,Butter
1832,Diaper
1832,Beer
1832,Butter
1833,Beer
1833,Yogurt
1833,Butter
1833,Diaper
1833,Chips
1834,Bread
1834,Butter
1835,Eggs
1835,Butter
1835,Cola
1835,Milk
1836,Diaper
1836,Beer
1837,Chips
1837,Beer
1837,Milk
1838,Milk
1838,Beer
1838,Yogurt
1838,Bread
1838,Diaper
1839,Diaper
1839,Beer
1839,Yogurt
1839,Chips
1840,Diaper
1840,Butter
1841,Diaper
1841,Beer
1842,Diaper
1842,Beer
1842,Eggs
1843,Cheese
1843,Diaper
1843,Beer
1843,Eggs
1844,Cheese
1844,Beer
1844,Butter
1844,Chips
1844,Cola
1845,Beer
1845,Butter
1845,Bread
1845,Diaper
1845,Cola
1846,Bread
1846,Cola
1846,Milk
1846,Butter
1847,Diaper
1847,Beer
1848,Milk
1848,Beer
1848,Yogurt
1848,Butter
1848,Bread
1849,Beer
1849,Yogurt
1849,Diaper
1849,Chips
1849,Cola
1850,Milk
1850,Beer
1850,Butter
1850,Bread
1850,Diaper
1851,Cheese
1851,Diaper
1851,Beer
1851,Eggs
1852,Bread
1852,Butter
1853,Bread
1853,Cheese
1853,Diaper
1853,Butter
1854,Cheese
1854,Beer
1854,Diaper
1854,Eggs
1854,Cola
1855,Cheese
1855,Diaper
1855,Beer
1856,Diaper
1856,Beer
1857,Beer
1857,Yogurt
1857,Bread
1857,Diaper
1857,Chips
1858,Bread
1858,Cheese
1858,Yogurt
1858,Milk
1859,Bread
1859,Beer
1859,Cola
1859,Butter
1860,Bread
1860,Eggs
1860,Milk
1861,Diaper
1861,Beer
1861,Eggs
1861,Chips
1862,Cheese
1862,Diaper
1862,Beer
1862,Milk
1863,Butter
1863,Milk
1864,Diaper
1864,Beer
1865,Bread
1865,Yogurt
1865,Milk
1865,Butter
1866,Cheese
1866,Milk
1866,Beer
1866,Yogurt
1866,Bread
1867,Cheese
1867,Milk
1868,Bread
1868,Cheese
1868,Butter
1869,Bread
1869,Butter
1870,Cheese
1870,Beer
1870,Bread
1870,Diaper
1870,Cola
1871,Bread
1871,Chips
1872,Cheese
1872,Butter
1872,Bread
1872,Diaper
1872,Eggs
1873,Cheese
1873,Eggs
1874,Bread
1874,Cheese
1874,Butter
1875,Cheese
1875,Chips
1875,Butter
1875,Milk
1876,Bread
1876,Cheese
1876,Yogurt
1877,Cheese
1877,Butter
1877,Bread
1877,Chips
1877,Eggs
1878,Bread
1878,Beer
1878,Butter
1879,Bread
1879,Butter
1880,Cheese
1880,Diaper
1880,Beer
1880,Bread
1881,Diaper
1881,Beer
1881,Milk
1882,Bread
1882,Diaper
1882,Beer
1882,Butter
1883,Bread
1883,Diaper
1883,Butter
1883,Cheese
1884,Bread
1884,Chips
1884,Butter
1885,Diaper
1885,Beer
1886,Diaper
1886,Beer
1886,Yogurt
1887,Bread
1887,Cola
1887,Butter
1888,Bread
1888,Beer
1888,Eggs
1889,Cheese
1889,Milk
1889,Beer
1889,Bread
1889,Diaper
1890,Bread
1890,Cheese
1890,Butter
1890,Milk
1891,Bread
1891,Diaper
1891,Beer
1891,Butter
1892,Bread
1892,Butter
1893,Milk
1893,Beer
1893,Bread
1893,Diaper
1893,Chips
1894,Diaper
1894,Chips
1895,Cheese
1895,Chips
1896,Bread
1896,Butter
1897,Bread
1897,Cheese
1897,Diaper
1897,Butter
1898,Beer
1898,Milk
1899,Bread
1899,Diaper
1899,Beer
1900,Bread
1900,Cheese
1900,Butter
1901,Bread
1901,Butter
1902,Yogurt
1902,Bread
1902,Diaper
1902,Eggs
1902,Cola
1903,Diaper
1903,Beer
1904,Bread
1904,Butter
1905,Diaper
1905,Beer
1905,Eggs
1905,Milk
1906,Diaper
1906,Beer
1907,Cheese
1907,Diaper
1907,Beer
1907,Chips
1908,Bread
1908,Diaper
1908,Beer
1908,Butter
1909,Bread
1909,Milk
1909,Butter
1910,Bread
1910,Butter
1911,Milk
1911,Yogurt
1911,Butter
1911,Bread
1911,Cola
1912,Bread
1912,Butter
1913,Bread
1913,Butter
1914,Cheese
1914,Yogurt
1914,Butter
1914,Bread
1914,Diaper
1915,Milk
1915,Beer
1915,Yogurt
1915,Bread
1915,Diaper
1916,Cheese
1916,Diaper
1916,Beer
1917,Milk
1917,Yogurt
1917,Butter
1917,Bread
1917,Cola
1918,Bread
1918,Cola
1918,Butter
1919,Diaper
1919,Beer
1920,Diaper
1920,Beer
1920,Eggs
1920,Milk
1921,Diaper
1921,Beer
1921,Milk
1922,Cheese
1922,Beer
1922,Yogurt
1922,Butter
1923,Bread
1923,Cheese
1923,Eggs
1923,Butter
1924,Diaper
1924,Beer
1924,Yogurt
1924,Milk
1925,Milk
1925,Yogurt
1925,Butter
1925,Bread
1925,Diaper
1926,Cheese
1926,Milk
1926,Beer
1926,Butter
1926,Cola
1927,Cheese
1927,Diaper
1927,Beer
1928,Bread
1928,Cheese
1928,Cola
1928,Butter
1929,Bread
1929,Butter
1930,Cheese
1930,Milk
1930,Yogurt
1930,Butter
1930,Bread
1931,Cheese
1931,Milk
1931,Yogurt
1931,Butter
1931,Bread
1932,Cheese
1932,Yogurt
1932,Bread
1932,Diaper
1932,Eggs
1933,Bread
1933,Diaper
1933,Beer
1934,Cola
1934,Eggs
1934,Beer
1934,Butter
1935,Bread
1935,Diaper
1935,Beer
1936,Cheese
1936,Diaper
1936,Beer
1937,Beer
1937,Butter
1937,Bread
1937,Diaper
1937,Cola
1938,Beer
1938,Yogurt
1938,Butter
1938,Bread
1938,Cola
1939,Bread
1939,Chips
1939,Cola
1939,Butter
1940,Bread
1940,Yogurt
1941,Beer
1941,Yogurt
1941,Butter
1941,Bread
1941,Diaper
1942,Bread
1942,Cheese
1942,Chips
1942,Butter
1943,Diaper
1943,Beer
1944,Yogurt
1944,Butter
1944,Bread
1944,Diaper
1944,Chips
1945,Bread
1945,Chips
1945,Cola
1945,Butter
1946,Bread
1946,Beer
1947,Beer
1947,Yogurt
1947,Butter
1947,Bread
1947,Chips
1948,Cheese
1948,Diaper
1948,Beer
1949,Bread
1949,Diaper
1949,Beer
1950,Cheese
1950,Beer
1950,Butter
1951,Bread
1951,Chips
1951,Butter
1952,Cheese
1952,Beer
1952,Diaper
1952,Eggs
1952,Cola
1953,Yogurt
1953,Butter
1953,Bread
1953,Chips
1953,Cola
1954,Cheese
1954,Diaper
1954,Chips
1954,Milk
1955,Diaper
1955,Beer
1956,Bread
1956,Diaper
1956,Eggs
1956,Butter
1957,Bread
1957,Butter
1958,Beer
1958,Yogurt
1959,Diaper
1959,Beer
1959,Cola
1959,Butter
1960,Diaper
1960,Beer
1961,Bread
1961,Milk
1961,Butter
1962,Bread
1962,Cheese
1962,Beer
1962,Butter
1963,Cheese
1963,Diaper
1963,Beer
1964,Bread
1964,Chips
1964,Yogurt
1964,Butter
1965,Cheese
1965,Beer
1965,Bread
1965,Diaper
1965,Eggs
1966,Diaper
1966,Beer
1966,Cola
1966,Milk
1967,Diaper
1967,Beer
1967,Yogurt
1967,Butter
1968,Diaper
1968,Beer
1968,Butter
1969,Milk
1969,Beer
1969,Butter
1969,Bread
1969,Diaper
1970,Milk
1970,Yogurt
1970,Butter
1970,Bread
1970,Cola
1971,Diaper
1971,Beer
1972,Chips
1972,Eggs
1973,Cheese
1973,Beer
1973,Diaper
1973,Chips
1973,Eggs
1974,Beer
1974,Yogurt
1974,Butter
1974,Bread
1974,Eggs
1975,Beer
1975,Butter
1975,Bread
1975,Diaper
1975,Cola
1976,Milk
1976,Yogurt
1976,Butter
1976,Bread
1976,Cola
1977,Bread
1977,Cheese
1977,Eggs
1977,Butter
1978,Diaper
1978,Beer
1978,Milk
1979,Diaper
1979,Beer
1979,Butter
1979,Chips
1980,Bread
1980,Diaper
1980,Milk
1980,Butter
1981,Cola
1981,Butter
1982,Diaper
1982,Beer
1982,Cola
1983,Chips
1983,Yogurt
1983,Butter
1983,Milk
1984,Diaper
1984,Beer
1985,Beer
1985,Yogurt
1985,Butter
1985,Bread
1985,Chips
1986,Bread
1986,Cola
1986,Yogurt
1986,Butter
1987,Chips
1987,Beer
1988,Bread
1988,Butter
1989,Bread
1989,Butter
1990,Cheese
1990,Milk
1990,Butter
1990,Diaper
1990,Eggs
1991,Bread
1991,Cheese
1991,Cola
1991,Diaper
1992,Cheese
1992,Beer
1992,Chips
1992,Eggs
1992,Cola
1993,Bread
1993,Beer
1993,Cola
1993,Butter
1994,Beer
1994,Milk
1995,Diaper
1995,Beer
1995,Eggs
1995,Milk
1996,Bread
1996,Diaper
1996,Beer
1996,Cola
1997,Cheese
1997,Milk
1997,Butter
1997,Chips
1997,Eggs
1998,Diaper
1998,Beer
1998,Eggs
1999,Eggs
1999,Cheese
1999,Beer
1999,Yogurt
2000,Eggs
2000,Chips
2000,Cola
2000,Milk
